players_ID,team_ID,name,position,field_position,Age,Nat,Height,foot,dt_joined,prev_team,contract_expires,market_value,player_page
1544,52,Gael Sandoval,Left Winger,ATT,24,Mexico,1.7,right,2020-07-10,Deportivo Guadalajara,2020-12-31,1.18,https://www.transfermarkt.com/gael-sandoval/profil/spieler/228867
1545,52,Brayan Garnica,Right Winger,ATT,24,Mexico,1.67,right,2019-01-01,Atlas Guadalajara,2022-12-31,1.42,https://www.transfermarkt.com/brayan-garnica/profil/spieler/401311
1546,52,Manuel Balda,Right Winger,ATT,28,Ecuador,1.77,right,2020-07-10,Atlas Guadalajara,2021-06-30,0.71,https://www.transfermarkt.com/manuel-balda/profil/spieler/263062
1547,52,Julio Furch,Centre-Forward,ATT,31,Argentina,1.88,right,2017-01-01,Tiburones Rojos de Veracruz,2022-06-30,5.66,https://www.transfermarkt.com/julio-furch/profil/spieler/149393
1548,52,Eduardo Aguirre,Centre-Forward,ATT,21,Mexico,1.76,right,2019-01-01,Santos Laguna U20,2024-06-30,1.18,https://www.transfermarkt.com/eduardo-aguirre/profil/spieler/400171
1549,53,Jonathan Orozco,Goalkeeper,GLK,34,Mexico,1.84,right,2020-07-01,Santos Laguna,2023-06-30,1.89,https://www.transfermarkt.com/jonathan-orozco/profil/spieler/53592
1550,53,Carlos Higuera,Goalkeeper,GLK,19,Mexico,1.82,-,2019-01-01,Club Tijuana U20,2023-06-30,0.35,https://www.transfermarkt.com/carlos-higuera/profil/spieler/550264
1551,53,Benny Diaz,Goalkeeper,GLK,21,Mexico,1.87,left,2020-07-01,Queretaro FC,2023-06-30,0.12,https://www.transfermarkt.com/benny-diaz/profil/spieler/433962
1552,53,Miguel Barbieri,Centre-Back,DEF,26,Argentina,1.81,right,2020-01-04,Racing Club,2022-12-31,1.77,https://www.transfermarkt.com/miguel-barbieri/profil/spieler/431703
1553,53,Jorge Aguilar,Centre-Back,DEF,27,Paraguay,1.83,right,2020-07-01,CD Santani,2020-12-31,0.94,https://www.transfermarkt.com/jorge-aguilar/profil/spieler/654291
1554,53,Jordan Silva,Centre-Back,DEF,25,Mexico,1.89,right,2019-07-01,CD Cruz Azul,2021-06-30,0.59,https://www.transfermarkt.com/jordan-silva/profil/spieler/334538
1555,53,Victor Guzman,Centre-Back,DEF,18,Mexico,1.81,right,2019-07-01,Club Tijuana U20,2022-06-30,0.12,https://www.transfermarkt.com/victor-guzman/profil/spieler/686444
1556,53,Aldo Cruz,Left-Back,DEF,22,Mexico,1.73,left,2019-07-01,CF America,2022-06-30,2.36,https://www.transfermarkt.com/aldo-cruz/profil/spieler/552960
1557,53,Luis Fuentes,Left-Back,DEF,33,Mexico,1.74,left,2018-07-01,UNAM Pumas,,0.94,https://www.transfermarkt.com/luis-fuentes/profil/spieler/70833
1558,53,Betsiel Hernandez,Left-Back,DEF,25,Mexico,1.73,left,2020-07-01,Queretaro FC,2022-06-30,0.47,https://www.transfermarkt.com/betsiel-hernandez/profil/spieler/234951
1559,53,Jaime Gomez,Right-Back,DEF,27,Mexico,1.76,right,2020-07-01,Queretaro FC,2023-06-30,2.95,https://www.transfermarkt.com/jaime-gomez/profil/spieler/244724
1560,53,Vladimir Lorona,Right-Back,DEF,21,Mexico,1.8,right,2019-07-01,Puebla FC U20,2023-06-30,2.12,https://www.transfermarkt.com/vladimir-lorona/profil/spieler/599569
1561,53,Luis Martinez,Right-Back,DEF,21,Mexico,1.76,-,2018-07-01,Club Tijuana U20,2020-06-30,0.47,https://www.transfermarkt.com/luis-martinez/profil/spieler/599554
1562,53,Bryan Colula,Right-Back,DEF,24,Mexico,1.72,right,2020-01-01,America Premier,2020-12-31,0.47,https://www.transfermarkt.com/bryan-colula/profil/spieler/384368
1563,53,Kevin Balanta,Defensive Midfield,MID,23,Colombia,1.81,right,2020-01-09,Deportivo Cali,2023-06-30,1.89,https://www.transfermarkt.com/kevin-balanta/profil/spieler/339758
1564,53,Luis Gamiz,Defensive Midfield,MID,20,Mexico,1.72,right,2019-01-01,Club Tijuana U20,2023-06-30,0.35,https://www.transfermarkt.com/luis-gamiz/profil/spieler/540314
1565,53,Clifford Aboagye,Central Midfield,MID,25,Ghana,1.63,right,2020-07-01,Atlas Guadalajara,2023-06-30,3.54,https://www.transfermarkt.com/clifford-aboagye/profil/spieler/262554
1566,53,Christian Rivera,Central Midfield,MID,24,Colombia,1.84,right,2020-01-03,Deportivo Cali B,2020-12-31,2.36,https://www.transfermarkt.com/christian-rivera/profil/spieler/426324
1567,53,Alexis Castro,Central Midfield,MID,25,Argentina,1.82,left,2020-01-01,Club Atletico San Lorenzo de Almagro,2020-12-31,1.53,https://www.transfermarkt.com/alexis-castro/profil/spieler/364602
1568,53,Jared Romero,Central Midfield,MID,19,Mexico,1.73,-,,N.A.,2023-06-30,0.12,https://www.transfermarkt.com/jared-romero/profil/spieler/687619
1569,53,Marcel Ruiz,Attacking Midfield,MID,19,Mexico,1.8,right,2020-07-01,Queretaro FC,2023-06-30,4.72,https://www.transfermarkt.com/marcel-ruiz/profil/spieler/597728
1570,53,Edwin Cardona,Attacking Midfield,MID,27,Colombia,1.85,right,2020-01-31,CF Monterrey,2020-12-31,3.78,https://www.transfermarkt.com/edwin-cardona/profil/spieler/119342
1571,53,Miler Bolanos,Attacking Midfield,MID,30,Ecuador,1.72,right,2018-07-01,Gremio Foot-Ball Porto Alegrense,2021-06-30,3.78,https://www.transfermarkt.com/miler-bolanos/profil/spieler/103246
1572,53,Mauro Lainez,Left Winger,ATT,24,Mexico,1.71,left,2019-07-01,CF Pachuca,2023-06-30,2.12,https://www.transfermarkt.com/mauro-lainez/profil/spieler/325600
1573,53,Fabian Castillo,Left Winger,ATT,28,Colombia,1.71,right,2018-07-26,Trabzonspor,2023-06-30,1.65,https://www.transfermarkt.com/fabian-castillo/profil/spieler/131096
1574,53,Yoel Barcenas,Right Winger,ATT,26,Panama,1.75,right,2018-07-01,CD Arabe Unido,,1.12,https://www.transfermarkt.com/yoel-barcenas/profil/spieler/283473
1575,53,Jordi Cortizo,Right Winger,ATT,24,Mexico,1.72,left,2020-07-01,Queretaro FC,2021-12-31,0.47,https://www.transfermarkt.com/jordi-cortizo/profil/spieler/430021
1576,53,Bryan Angulo,Centre-Forward,ATT,24,Ecuador,1.83,right,2020-01-10,CD Cruz Azul,2020-12-31,2.36,https://www.transfermarkt.com/bryan-angulo/profil/spieler/319911
1577,53,Ariel Nahuelpan,Centre-Forward,ATT,32,Argentina,1.88,left,2020-07-01,Queretaro FC,2020-12-31,1.65,https://www.transfermarkt.com/ariel-nahuelpan/profil/spieler/68562
1578,53,Juan Martin Lucero,Centre-Forward,ATT,28,Argentina,1.79,-,2017-01-01,Johor Darul Ta'zim FC,,0.86,https://www.transfermarkt.com/juan-martin-lucero/profil/spieler/162807
1579,53,Paolo Yrizar,Centre-Forward,ATT,22,Mexico,1.86,right,2020-07-01,Queretaro FC,2022-06-30,0.59,https://www.transfermarkt.com/paolo-yrizar/profil/spieler/426654
1580,53,Edgar Lopez,Centre-Forward,ATT,21,Mexico,1.81,left,,N.A.,2022-06-30,0.35,https://www.transfermarkt.com/edgar-lopez/profil/spieler/370861
1581,53,Gerson Ogara,Centre-Forward,ATT,18,Mexico,1.75,-,2020-07-01,Queretaro FC U20,,0.0,https://www.transfermarkt.com/gerson-ogara/profil/spieler/668534
1582,54,Oscar Ustari,Goalkeeper,GLK,34,Argentina,1.84,right,2020-01-17,Liverpool FC Montevideo,2020-12-31,1.18,https://www.transfermarkt.com/oscar-ustari/profil/spieler/3755
1583,54,Franco Torgnascioli,Goalkeeper,GLK,29,Uruguay,1.88,right,2020-07-01,Mineros de Zacatecas,,0.38,https://www.transfermarkt.com/franco-torgnascioli/profil/spieler/240891
1584,54,Carlos Moreno,Goalkeeper,GLK,22,Mexico,1.87,-,2019-07-01,CF Pachuca U17,2020-12-31,0.24,https://www.transfermarkt.com/carlos-moreno/profil/spieler/661481
1585,54,Oscar Murillo,Centre-Back,DEF,32,Colombia,1.84,left,2016-01-01,Atletico Nacional,2021-06-30,2.12,https://www.transfermarkt.com/oscar-murillo/profil/spieler/77176
1586,54,Gustavo Cabral,Centre-Back,DEF,34,Argentina,1.83,-,2019-07-01,Celta de Vigo,2021-06-30,1.42,https://www.transfermarkt.com/gustavo-cabral/profil/spieler/30677
1587,54,Miguel Tapias,Centre-Back,DEF,23,Mexico,1.8,left,2018-07-01,CF Pachuca U20,2021-06-30,0.94,https://www.transfermarkt.com/miguel-tapias/profil/spieler/401340
1588,54,Miguel Herrera,Centre-Back,DEF,31,Mexico,1.83,right,2020-07-01,Club Leon FC,,0.94,https://www.transfermarkt.com/miguel-herrera/profil/spieler/234231
1589,54,Denil Maldonado,Centre-Back,DEF,22,Honduras,1.84,right,2020-01-20,CD Motagua Tegucigalpa,2020-12-31,0.59,https://www.transfermarkt.com/denil-maldonado/profil/spieler/401769
1590,54,Efrain Orona,Centre-Back,DEF,21,Mexico,1.81,left,2020-07-01,CF Pachuca U20,,0.35,https://www.transfermarkt.com/efrain-orona/profil/spieler/370868
1591,54,Benjamin Galindo,Centre-Back,DEF,21,Mexico,1.84,right,2020-01-08,Deportivo Guadalajara U20,2020-12-31,0.15,https://www.transfermarkt.com/benjamin-galindo/profil/spieler/552948
1592,54,Erick Aguirre,Left-Back,DEF,23,Mexico,1.72,right,2016-07-01,Club Atletico Morelia,2021-06-30,4.13,https://www.transfermarkt.com/erick-aguirre/profil/spieler/295373
1593,54,Emmanuel Garcia,Left-Back,DEF,30,Mexico,1.7,right,2016-01-01,Tiburones Rojos de Veracruz,2020-06-30,1.65,https://www.transfermarkt.com/emmanuel-garcia/profil/spieler/164445
1594,54,Victor Mora,Left-Back,DEF,20,Mexico,1.67,left,,N.A.,2021-06-30,0.47,https://www.transfermarkt.com/victor-mora/profil/spieler/371177
1595,54,Rodrigo Salinas,Right-Back,DEF,32,Mexico,1.8,right,2020-07-01,Deportivo Toluca,,1.18,https://www.transfermarkt.com/rodrigo-salinas/profil/spieler/83330
1596,54,Kevin Alvarez,Right-Back,DEF,21,Mexico,1.77,right,2020-01-01,CF Pachuca Premier,2022-12-31,0.94,https://www.transfermarkt.com/kevin-alvarez/profil/spieler/572705
1597,54,Josue Gomez,Midfielder,GLK,21,Mexico,,-,,N.A.,,0.0,https://www.transfermarkt.com/josue-gomez/profil/spieler/745922
1598,54,Jorge Hernandez,Defensive Midfield,MID,31,Mexico,1.7,right,2012-07-01,Jaguares de Chiapas,2022-12-31,3.3,https://www.transfermarkt.com/jorge-hernandez/profil/spieler/118537
1599,54,Luis Chavez,Central Midfield,MID,24,Mexico,1.78,left,2019-07-01,Club Tijuana,2020-06-30,1.18,https://www.transfermarkt.com/luis-chavez/profil/spieler/331059
1600,54,Erick Sanchez,Central Midfield,MID,20,Mexico,1.67,right,2018-07-01,CF Pachuca U20,,0.24,https://www.transfermarkt.com/erick-sanchez/profil/spieler/370875
1601,54,Victor Guzman,Attacking Midfield,MID,25,Mexico,1.75,right,2017-01-01,CD Tapatio,,7.08,https://www.transfermarkt.com/victor-guzman/profil/spieler/325598
1602,54,Christian Cueva,Attacking Midfield,MID,28,Peru,1.69,right,2020-02-14,Santos FC,2020-12-31,3.54,https://www.transfermarkt.com/christian-cueva/profil/spieler/95280
1603,54,Romario Ibarra,Left Winger,ATT,25,Ecuador,1.76,right,2020-07-01,Minnesota United FC,,1.65,https://www.transfermarkt.com/romario-ibarra/profil/spieler/263605
1604,54,Felipe Pardo,Right Winger,ATT,29,Colombia,1.78,-,2020-07-10,Deportivo Toluca,,2.36,https://www.transfermarkt.com/felipe-pardo/profil/spieler/76924
1605,54,Ismael Sosa,Right Winger,ATT,33,Argentina,1.79,right,2019-01-01,Tigres UANL,2022-06-30,1.77,https://www.transfermarkt.com/ismael-sosa/profil/spieler/45327
1606,54,Cristian Souza,Right Winger,ATT,24,Uruguay,1.7,right,2020-01-01,Cusco FC,2021-12-31,0.94,https://www.transfermarkt.com/cristian-souza/profil/spieler/391237
1607,54,Francisco Figueroa,Right Winger,ATT,21,Mexico,1.72,left,2018-07-01,Club Atletico Morelia U20,2022-12-31,0.59,https://www.transfermarkt.com/francisco-figueroa/profil/spieler/370858
1608,54,Victor Davila,Centre-Forward,ATT,22,Chile,1.73,left,2019-01-01,Club Necaxa,2022-12-31,3.78,https://www.transfermarkt.com/victor-davila/profil/spieler/366143
1609,54,Roberto de la Rosa,Centre-Forward,ATT,20,Mexico,1.8,right,2019-07-01,CF Pachuca U20,2022-12-31,1.06,https://www.transfermarkt.com/roberto-de-la-rosa/profil/spieler/371168
1610,54,Colin Kazim-Richards,Centre-Forward,ATT,33,Turkey,1.87,right,2020-01-01,Tiburones Rojos de Veracruz,2020-12-31,0.94,https://www.transfermarkt.com/colin-kazim-richards/profil/spieler/36802
1611,54,Walter Gonzalez,Centre-Forward,ATT,25,Paraguay,1.85,right,2018-07-01,Olimpia Asuncion,,0.86,https://www.transfermarkt.com/walter-gonzalez/profil/spieler/353047
1612,54,Roberto Nurse,Centre-Forward,ATT,36,Panama,1.88,right,2020-07-01,Mineros de Zacatecas,,0.38,https://www.transfermarkt.com/roberto-nurse/profil/spieler/67476
1613,55,Rodolfo Cota,Goalkeeper,GLK,33,Mexico,1.83,right,2018-07-01,CF Pachuca,2022-06-30,2.12,https://www.transfermarkt.com/rodolfo-cota/profil/spieler/71401
1614,55,Alfonso Blanco,Goalkeeper,GLK,32,Mexico,1.82,left,2020-06-22,CF Pachuca,,0.94,https://www.transfermarkt.com/alfonso-blanco/profil/spieler/63333
1615,55,Guillermo Pozos,Goalkeeper,GLK,28,Mexico,1.8,right,2018-07-01,Murcielagos FC,2020-06-30,0.24,https://www.transfermarkt.com/guillermo-pozos/profil/spieler/203524
1616,55,William Tesillo,Centre-Back,DEF,30,Colombia,1.84,left,2018-07-01,Independiente Santa Fe,2021-06-30,2.95,https://www.transfermarkt.com/william-tesillo/profil/spieler/137840
1617,55,Andres Mosquera,Centre-Back,DEF,30,Colombia,1.82,right,2017-07-27,Independiente Medellin,,2.36,https://www.transfermarkt.com/andres-mosquera/profil/spieler/74421
1618,55,Stiven Barreiro,Centre-Back,DEF,26,Colombia,1.89,right,2020-01-01,CF Pachuca,2021-06-30,1.42,https://www.transfermarkt.com/stiven-barreiro/profil/spieler/212699
1619,55,Ignacio Gonzalez,Centre-Back,DEF,36,Mexico,1.88,left,2010-01-01,Queretaro FC,,0.0,https://www.transfermarkt.com/ignacio-gonzalez/profil/spieler/71161
1620,55,Yairo Moreno,Left-Back,DEF,25,Colombia,1.77,left,2018-07-01,Independiente Medellin,2021-06-30,7.08,https://www.transfermarkt.com/yairo-moreno/profil/spieler/331756
1621,55,Osvaldo Rodriguez,Left-Back,DEF,23,Mexico,1.75,left,2018-07-01,CF Pachuca,2022-06-30,0.83,https://www.transfermarkt.com/osvaldo-rodriguez/profil/spieler/295426
1622,55,Fernando Navarro,Right-Back,DEF,31,Mexico,1.65,right,2013-07-01,CF Pachuca,2020-06-30,1.89,https://www.transfermarkt.com/fernando-navarro/profil/spieler/71468
1623,55,Gil Buron,Right-Back,DEF,26,Mexico,1.68,left,2020-01-01,CD Cruz Azul Hidalgo,2020-12-31,0.35,https://www.transfermarkt.com/gil-buron/profil/spieler/298675
1624,55,Jesse Zamudio,Midfielder,GLK,21,Mexico,1.78,-,2020-07-01,Club Leon U20,2021-06-30,0.0,https://www.transfermarkt.com/jesse-zamudio/profil/spieler/760989
1625,55,Pedro Aquino,Defensive Midfield,MID,25,Peru,1.75,right,2018-07-01,CF Monterrey,2021-06-30,3.54,https://www.transfermarkt.com/pedro-aquino/profil/spieler/273638
1626,55,Jose Rodriguez,Defensive Midfield,MID,24,Mexico,1.71,left,2017-07-01,Club Leon U20,2021-06-30,2.36,https://www.transfermarkt.com/jose-rodriguez/profil/spieler/549361
1627,55,Ivan Ochoa,Central Midfield,MID,23,Mexico,1.82,right,2019-01-01,CD Everton,2020-12-31,0.47,https://www.transfermarkt.com/ivan-ochoa/profil/spieler/295416
1628,55,Luis Montes,Attacking Midfield,MID,34,Mexico,1.66,left,2013-07-01,CF Pachuca,2021-06-30,1.65,https://www.transfermarkt.com/luis-montes/profil/spieler/52618
1629,55,Jean Meneses,Left Winger,ATT,27,Chile,1.63,right,2019-07-01,Universidad Concepcion,2021-06-30,3.54,https://www.transfermarkt.com/jean-meneses/profil/spieler/217228
1630,55,David Ramirez,Left Winger,ATT,24,Mexico,1.68,right,2020-07-01,CF Pachuca,,0.65,https://www.transfermarkt.com/david-ramirez/profil/spieler/322174
1631,55,Angel Mena,Right Winger,ATT,32,Ecuador,1.68,left,2019-01-01,CD Cruz Azul,2021-12-31,2.95,https://www.transfermarkt.com/angel-mena/profil/spieler/123609
1632,55,Joel Campbell,Right Winger,ATT,28,Costa Rica,1.78,left,2020-07-01,Frosinone Calcio,2023-06-30,2.36,https://www.transfermarkt.com/joel-campbell/profil/spieler/131248
1633,55,Leonardo Ramos,Centre-Forward,ATT,30,Argentina,1.85,right,2019-07-01,Cafetaleros de Chiapas,2022-06-30,2.83,https://www.transfermarkt.com/leonardo-ramos/profil/spieler/341298
1634,55,Emanuel Gigliotti,Centre-Forward,ATT,33,Argentina,1.87,right,2020-07-14,Deportivo Toluca,2021-06-30,1.77,https://www.transfermarkt.com/emanuel-gigliotti/profil/spieler/87365
1635,55,Nicolas Sosa,Centre-Forward,ATT,24,Uruguay,1.77,right,2020-01-01,Racing Club de Montevideo,2023-12-31,0.71,https://www.transfermarkt.com/nicolas-sosa/profil/spieler/340103
1636,55,Jesus Godinez,Centre-Forward,ATT,23,Mexico,1.83,right,2019-07-01,Deportivo Guadalajara,,0.47,https://www.transfermarkt.com/jesus-godinez/profil/spieler/401351
1637,56,Camilo Vargas,Goalkeeper,GLK,31,Colombia,1.85,left,2019-07-01,Deportivo Cali,2022-06-30,1.42,https://www.transfermarkt.com/camilo-vargas/profil/spieler/74113
1638,56,Jose Hernandez,Goalkeeper,GLK,23,Mexico,1.83,right,2017-07-01,Atlas Guadalajara U20,2022-06-30,0.59,https://www.transfermarkt.com/jose-hernandez/profil/spieler/401349
1639,56,Edgar Hernandez,Goalkeeper,GLK,37,Mexico,1.85,-,2018-07-01,Alebrijes de Oaxaca,2020-06-30,0.35,https://www.transfermarkt.com/edgar-hernandez/profil/spieler/53753
1640,56,Hugo Nervo,Centre-Back,DEF,29,Argentina,1.81,right,2019-07-01,Santos Laguna,2021-06-30,2.36,https://www.transfermarkt.com/hugo-nervo/profil/spieler/107503
1641,56,German Conti,Centre-Back,DEF,26,Argentina,1.93,right,2020-01-01,SL Benfica,2023-06-30,2.36,https://www.transfermarkt.com/german-conti/profil/spieler/284321
1642,56,Anderson Santamaria,Centre-Back,DEF,28,Peru,1.83,right,2019-07-18,Puebla FC,2022-06-30,0.94,https://www.transfermarkt.com/anderson-santamaria/profil/spieler/142745
1643,56,Gaddi Aguirre,Centre-Back,DEF,24,Mexico,1.82,right,2016-07-01,Atlas Guadalajara U20,,0.35,https://www.transfermarkt.com/gaddi-aguirre/profil/spieler/419457
1644,56,Brayton Vazquez,Centre-Back,DEF,22,Mexico,1.8,right,2019-07-01,Atlas Guadalajara U20,2022-06-30,0.24,https://www.transfermarkt.com/brayton-vazquez/profil/spieler/400205
1645,56,Edson Garcia,Centre-Back,DEF,22,Mexico,1.83,-,2018-07-01,Atlas Guadalajara U20,,0.24,https://www.transfermarkt.com/edson-garcia/profil/spieler/549874
1646,56,Jesus Angulo,Left-Back,DEF,22,Mexico,1.8,left,2019-07-01,Santos Laguna,2021-06-30,3.19,https://www.transfermarkt.com/jesus-angulo/profil/spieler/312568
1647,56,Armando Escobar,Left-Back,DEF,26,Mexico,1.73,left,2020-07-01,Tampico Madero,,0.35,https://www.transfermarkt.com/armando-escobar/profil/spieler/448641
1648,56,Jose Abella,Right-Back,DEF,26,Mexico,1.75,right,2020-01-01,Santos Laguna,2020-12-31,2.12,https://www.transfermarkt.com/jose-abella/profil/spieler/243580
1649,56,Diego Barbosa,Right-Back,DEF,23,Mexico,1.73,-,2019-07-01,Atlas Premier,2020-06-30,0.71,https://www.transfermarkt.com/diego-barbosa/profil/spieler/416083
1650,56,Lorenzo Reyes,Defensive Midfield,MID,29,Chile,1.75,right,2018-07-01,Club Universidad de Chile,2021-06-30,2.36,https://www.transfermarkt.com/lorenzo-reyes/profil/spieler/119537
1651,56,Edgar Zaldivar,Defensive Midfield,MID,23,Mexico,1.75,-,2017-07-01,Atlas Premier,2022-06-30,0.94,https://www.transfermarkt.com/edgar-zaldivar/profil/spieler/427203
1652,56,Edyairth Ortega,Central Midfield,MID,23,Mexico,1.76,-,2018-07-01,Atlas Guadalajara U20,,0.24,https://www.transfermarkt.com/edyairth-ortega/profil/spieler/570550
1653,56,Luciano Acosta,Attacking Midfield,MID,26,Argentina,1.6,right,2020-01-01,D.C. United,2021-12-31,5.66,https://www.transfermarkt.com/luciano-acosta/profil/spieler/315169
1654,56,Jose Avila,Attacking Midfield,MID,22,Mexico,1.77,right,2017-07-01,Atlas Guadalajara U20,,0.35,https://www.transfermarkt.com/jose-avila/profil/spieler/549787
1655,56,Ignacio Malcorra,Left Winger,ATT,33,Argentina,1.7,left,2020-07-01,UNAM Pumas,,1.77,https://www.transfermarkt.com/ignacio-malcorra/profil/spieler/87518
1656,56,Jairo Torres,Left Winger,ATT,20,Mexico,1.68,right,2018-07-01,Atlas Guadalajara U20,2021-06-30,1.53,https://www.transfermarkt.com/jairo-torres/profil/spieler/371185
1657,56,Renato Ibarra,Right Winger,ATT,29,Ecuador,1.74,right,2020-07-03,CF America,2021-06-30,3.78,https://www.transfermarkt.com/renato-ibarra/profil/spieler/191830
1658,56,Jesus Isijara,Right Winger,ATT,30,Mexico,1.8,right,2019-01-01,Santos Laguna,2021-12-31,1.65,https://www.transfermarkt.com/jesus-isijara/profil/spieler/103790
1659,56,Ignacio Jeraldino,Centre-Forward,ATT,24,Chile,1.82,right,2020-01-01,Audax Italiano,2022-12-31,2.36,https://www.transfermarkt.com/ignacio-jeraldino/profil/spieler/203150
1660,56,Javier Correa,Centre-Forward,ATT,27,Argentina,1.84,right,2019-07-01,Santos Laguna,2021-06-30,2.12,https://www.transfermarkt.com/javier-correa/profil/spieler/130413
1661,56,Christopher Trejo,Centre-Forward,ATT,20,Mexico,1.79,-,2020-07-01,Atlas Guadalajara U20,,0.0,https://www.transfermarkt.com/christopher-trejo/profil/spieler/578536
1662,57,Felipe Rodriguez,Goalkeeper,GLK,31,Mexico,1.83,right,2019-07-01,Club Leon FC,2022-06-30,1.18,https://www.transfermarkt.com/felipe-rodriguez/profil/spieler/102699
1663,57,Axel Werner,Goalkeeper,GLK,24,Argentina,1.92,right,2019-07-01,Atletico Madrid,2021-06-30,0.47,https://www.transfermarkt.com/axel-werner/profil/spieler/236734
1664,57,Roberto Salcedo,Goalkeeper,GLK,28,Mexico,1.84,-,2017-07-01,Club Necaxa,2021-06-30,0.35,https://www.transfermarkt.com/roberto-salcedo/profil/spieler/207960
1665,57,Fernando Leon,Centre-Back,DEF,27,Ecuador,1.84,right,2020-01-01,Independiente del Valle,2022-12-31,2.36,https://www.transfermarkt.com/fernando-leon/profil/spieler/242992
